#------------------------------------------------- WARNING --------------------------------------------
#
# The data you have obtained from this automated Natural Resource Conservation Service
# database are subject to revision regardless of indicated Quality Assurance level.
# Data are released on condition that neither the NRCS nor the United States Government
# may be held liable for any damages resulting from its use.
#
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
#
# Support Contact: nrcsprod@midatl.service-now.com
#
#------------------------------------------------------------------------------------------------------
#
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 622: Mesa Lakes, CO
#
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation
#
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
#
#------------------------------------------------------------------------------------------------------
#
# Mesa Lakes (622)
# Colorado  SNOTEL Site - 10000 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Mar 15, 2018 5:39:59 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1987-12-22,5.5,8.1,27,17,22,0.30
1987-12-23,5.8,8.4,22,3,14,0.40
1987-12-24,6.0,8.8,5,3,4,0.10
1987-12-25,6.0,8.9,23,-1,10,0.00
1987-12-26,6.0,8.9,15,-7,1,0.10
1987-12-27,6.2,9.0,10,1,7,0.20
1987-12-28,6.3,9.2,35,4,18,0.00
1987-12-29,6.4,9.2,37,11,22,0.00
1987-12-30,6.4,9.2,14,3,8,0.30
1987-12-31,6.5,9.5,20,-10,1,0.00
1988-01-01,6.5,9.5,23,-14,-2,0.00
1988-01-02,6.5,9.5,23,-5,6,0.00
1988-01-03,6.5,9.5,25,-5,11,0.10
1988-01-04,6.6,9.6,25,9,19,0.10
1988-01-05,6.7,9.7,25,19,21,0.60
1988-01-06,7.3,10.3,25,1,16,0.30
1988-01-07,7.7,10.6,23,-2,10,0.10
1988-01-08,7.7,10.7,17,4,11,0.10
1988-01-09,7.8,10.8,16,2,11,0.10
1988-01-10,7.8,10.9,33,10,22,0.00
1988-01-11,7.8,10.9,25,2,17,0.10
1988-01-12,8.0,11.0,19,-6,2,0.00
1988-01-13,8.0,11.0,28,-5,10,0.00
1988-01-14,8.0,11.0,36,-1,17,0.20
1988-01-15,8.1,11.2,29,16,23,0.10
1988-01-16,8.2,11.3,26,2,13,0.20
1988-01-17,8.3,11.5,19,11,15,0.80
1988-01-18,9.1,12.3,21,4,15,0.30
1988-01-19,9.4,12.6,9,-10,0,0.00
1988-01-20,9.4,12.6,16,-15,2,0.00
1988-01-21,9.5,12.6,9,-5,3,0.00
1988-01-22,9.5,12.6,22,-9,8,0.10
1988-01-23,9.6,12.7,20,1,13,0.00
1988-01-24,9.6,12.7,9,-8,0,0.00
1988-01-25,9.6,12.7,33,-8,13,0.10
1988-01-26,9.6,12.8,34,8,18,0.10
1988-01-27,9.7,12.9,53,14,29,0.00
1988-01-28,9.7,12.9,46,21,33,0.00
1988-01-29,9.7,12.9,42,22,30,0.00
1988-01-30,9.7,12.9,30,14,20,0.20
1988-01-31,9.9,13.1,21,15,17,0.30
1988-02-01,10.1,13.4,23,8,15,0.10
1988-02-02,10.2,13.5,17,16,17,0.20
1988-02-03,10.4,13.7,29,-4,11,0.10
1988-02-04,10.5,13.8,33,-4,9,0.00
1988-02-05,10.5,13.8,28,-2,11,0.00
1988-02-06,10.5,13.8,37,2,16,0.00
1988-02-07,10.5,13.8,37,0,16,0.10
1988-02-08,10.6,13.9,29,5,18,0.00
1988-02-09,10.6,13.9,40,15,24,0.10
1988-02-10,10.6,14.0,20,2,14,0.20
1988-02-11,10.8,14.2,34,6,18,0.00
1988-02-12,10.8,14.2,49,11,25,0.00
1988-02-13,10.8,14.2,36,7,21,0.00
1988-02-14,10.8,14.2,26,4,10,0.00
1988-02-15,10.8,14.2,44,6,22,0.10
1988-02-16,10.9,14.3,23,0,12,0.00
1988-02-17,10.9,14.3,32,-6,7,0.00
1988-02-18,11.0,14.3,24,-3,12,0.10
1988-02-19,11.0,14.4,27,0,12,0.00
1988-02-20,11.0,14.4,32,6,17,0.00
1988-02-21,11.0,14.4,51,6,23,0.00
1988-02-22,11.0,14.4,43,8,23,0.00
1988-02-23,11.0,14.4,47,6,21,0.00
1988-02-24,11.0,14.4,51,6,23,0.00
1988-02-25,11.0,14.4,52,6,24,0.00
1988-02-26,11.0,14.4,51,9,28,0.10
1988-02-27,11.0,14.5,49,21,32,0.00
1988-02-28,11.1,14.5,40,20,30,0.00
1988-02-29,11.1,14.5,46,22,31,0.40
1988-03-01,11.4,14.9,41,15,28,0.00
1988-03-02,11.4,14.9,36,8,21,0.10
1988-03-03,11.6,15.0,38,10,21,0.00
1988-03-04,11.6,15.0,22,18,20,0.00
1988-03-05,11.6,15.0,42,4,20,0.00
1988-03-06,11.6,15.0,46,8,26,0.90
1988-03-07,12.4,15.9,20,4,10,0.20
1988-03-08,12.6,16.1,29,4,13,0.00
1988-03-09,12.6,16.1,24,10,14,0.20
1988-03-10,12.8,16.3,32,7,16,0.30
1988-03-11,13.1,16.6,15,-6,6,0.00
1988-03-12,13.2,16.6,19,-12,5,0.50
1988-03-13,13.5,17.1,18,-8,2,0.00
1988-03-14,13.5,17.1,40,-9,14,0.00
1988-03-15,13.6,17.1,36,12,22,0.40
1988-03-16,13.8,17.5,24,-3,14,0.10
1988-03-17,14.0,17.6,18,-5,6,0.00
1988-03-18,14.0,17.6,35,-6,12,0.00
1988-03-19,14.0,17.6,49,4,27,0.20
1988-03-20,14.0,17.8,55,17,35,0.00
1988-03-21,14.0,17.8,52,25,37,0.00
1988-03-22,13.9,17.8,49,14,31,0.00
1988-03-23,13.9,17.8,45,12,31,0.00
1988-03-24,13.9,17.8,38,12,22,0.00
1988-03-25,13.9,17.8,47,20,31,0.00
1988-03-26,13.9,17.8,55,17,34,0.00
1988-03-27,13.7,17.8,52,13,36,0.00
1988-03-28,13.7,17.8,21,-3,8,0.00
1988-03-29,13.6,17.8,33,-7,17,0.00
1988-03-30,13.5,17.8,28,15,20,0.80
1988-03-31,14.4,18.6,26,9,18,0.00
1988-04-01,14.3,18.6,26,9,18,0.00
1988-04-02,14.3,18.6,48,9,26,0.00
1988-04-03,14.3,18.6,53,17,36,0.00
1988-04-04,14.3,18.6,42,24,33,0.00
1988-04-05,14.2,18.6,25,13,17,0.00
1988-04-06,14.1,18.6,57,19,37,0.00
1988-04-07,14.0,18.6,38,34,37,0.00
1988-04-08,13.8,18.6,50,11,33,0.00
1988-04-09,13.7,18.6,33,8,18,0.00
1988-04-10,13.5,18.6,44,6,24,0.00
1988-04-11,13.4,18.6,55,19,35,0.00
1988-04-12,12.9,18.6,61,22,39,0.20
1988-04-13,12.5,18.8,60,26,42,0.00
1988-04-14,12.4,18.8,54,28,39,0.50
1988-04-15,12.3,19.3,53,30,38,0.30
1988-04-16,12.3,19.6,50,30,38,0.00
1988-04-17,12.0,19.6,38,21,29,0.00
1988-04-18,12.1,19.6,42,19,31,0.20
1988-04-19,12.2,19.8,53,22,35,0.00
1988-04-20,12.3,19.8,47,30,37,0.00
1988-04-21,12.3,19.8,35,21,28,0.80
1988-04-22,12.4,20.6,42,19,26,0.40
1988-04-23,12.7,21.0,42,20,27,0.30
1988-04-24,13.0,21.3,43,20,27,0.30
1988-04-25,13.4,21.6,42,9,28,0.20
1988-04-26,13.6,21.8,45,1,24,0.00
1988-04-27,13.5,21.8,55,19,37,0.20
1988-04-28,13.5,22.0,56,30,40,0.00
1988-04-29,13.4,22.0,58,26,40,0.00
1988-04-30,13.0,22.0,56,29,43,0.00
1988-05-01,12.2,22.0,35,16,27,0.50
1988-05-02,12.7,22.5,34,12,20,0.00
1988-05-03,12.7,22.5,50,10,31,0.10
1988-05-04,12.9,22.6,54,28,41,0.00
1988-05-05,12.7,22.6,56,36,45,0.00
1988-05-06,11.8,22.6,37,16,27,0.00
1988-05-07,11.7,22.6,44,16,29,0.00
1988-05-08,11.4,22.6,29,20,23,0.00
1988-05-09,11.4,22.6,51,23,37,0.00
1988-05-10,10.7,22.6,51,24,38,0.00
1988-05-11,10.3,22.6,60,25,42,0.20
1988-05-12,9.2,22.8,64,28,46,0.00
1988-05-13,8.1,22.8,64,30,49,0.00
1988-05-14,7.1,22.8,62,31,47,0.00
1988-05-15,5.9,22.8,67,32,47,0.00
1988-05-16,4.6,22.8,59,41,48,0.20
1988-05-17,3.1,23.0,55,32,41,0.60
1988-05-18,2.4,23.6,55,31,38,1.20
1988-05-19,2.6,24.8,34,26,30,0.50
1988-05-20,3.1,25.3,28,26,26,0.00
1988-05-21,3.1,25.3,47,19,34,0.00
1988-05-22,2.8,25.3,52,23,36,0.00
1988-05-23,2.1,25.3,59,26,43,0.00
1988-05-24,0.9,25.3,65,30,48,0.00
1988-05-25,0.3,25.3,65,32,47,0.20
1988-05-26,0.0,25.5,64,41,51,0.10
1988-05-27,0.0,25.6,61,35,49,0.00
1988-05-28,0.0,25.6,62,33,49,0.10
1988-05-29,0.0,25.7,57,32,46,0.50
1988-05-30,0.0,26.2,33,20,27,0.30
1988-05-31,0.0,26.5,45,18,31,0.10
1988-06-01,0.0,26.6,50,21,37,0.00
1988-06-02,0.0,26.6,44,31,35,0.00
1988-06-03,0.0,26.6,66,34,50,0.00
1988-06-04,0.0,26.6,70,40,55,0.00
1988-06-05,0.0,26.6,64,45,53,0.00
1988-06-06,0.0,26.6,63,41,52,0.00
1988-06-07,0.0,26.6,64,34,51,0.00
1988-06-08,0.0,26.6,62,33,49,0.00
1988-06-09,0.0,26.6,68,34,51,0.00
1988-06-10,0.0,26.6,67,41,53,0.00
1988-06-11,0.0,26.6,60,37,48,0.00
1988-06-12,0.0,26.6,63,36,51,0.00
1988-06-13,0.0,26.6,55,33,44,0.00
1988-06-14,0.0,26.6,66,32,49,0.00
1988-06-15,0.0,26.6,70,36,53,0.00
1988-06-16,0.0,26.6,69,38,56,0.00
1988-06-17,0.0,26.6,67,44,56,0.00
1988-06-18,0.0,26.6,66,42,54,0.00
1988-06-19,0.0,26.6,73,42,56,0.10
1988-06-20,0.0,26.7,74,48,59,0.00
1988-06-21,0.0,26.7,71,44,57,0.00
1988-06-22,0.0,26.7,72,44,58,0.00
1988-06-23,0.0,26.7,75,45,62,0.00
1988-06-24,0.0,26.7,74,46,60,0.00
1988-06-25,0.0,26.7,69,47,57,0.00
1988-06-26,0.0,26.7,65,44,54,0.10
1988-06-27,0.0,26.8,68,42,54,0.30
1988-06-28,0.0,27.1,57,45,49,1.20
1988-06-29,0.0,28.3,47,42,43,0.30
1988-06-30,0.0,28.6,64,36,51,0.00
1988-07-01,0.0,28.6,69,39,56,0.00
1988-07-02,0.0,28.6,71,44,58,0.00
1988-07-03,0.0,28.6,69,47,55,0.00
1988-07-04,0.0,28.6,60,43,51,0.20
1988-07-05,0.0,28.8,64,45,54,0.30
1988-07-06,0.0,29.1,67,41,54,0.00
1988-07-07,0.0,29.1,69,44,57,0.00
1988-07-08,0.0,29.1,60,42,46,0.00
1988-07-09,0.0,29.1,68,46,55,0.00
1988-07-10,0.0,29.1,69,46,54,0.00
1988-07-11,0.0,29.1,70,46,56,0.00
1988-07-12,0.0,29.1,69,47,58,0.00
1988-07-13,0.0,29.1,74,44,60,0.00
1988-07-14,0.0,29.1,74,45,60,0.00
1988-07-15,0.0,29.1,74,49,59,0.00
1988-07-16,0.0,29.1,75,45,58,0.00
1988-07-17,0.0,29.1,73,45,58,0.00
1988-07-18,0.0,29.1,72,43,57,0.00
1988-07-19,0.0,29.1,70,42,55,0.00
1988-07-20,0.0,29.1,69,38,54,0.00
1988-07-21,0.0,29.1,72,39,57,0.00
1988-07-22,0.0,29.1,76,46,61,0.00
1988-07-23,0.0,29.1,72,48,59,0.00
1988-07-24,0.0,29.1,72,44,58,0.00
1988-07-25,0.0,29.1,74,44,57,0.00
1988-07-26,0.0,29.1,70,45,55,0.10
1988-07-27,0.0,29.2,67,40,53,0.80
1988-07-28,0.0,30.0,65,42,51,0.10
1988-07-29,0.0,30.1,67,41,53,0.00
1988-07-30,0.0,30.1,62,48,54,0.00
1988-07-31,0.0,30.1,69,48,56,0.00
1988-08-01,0.0,30.1,68,45,55,0.10
1988-08-02,0.0,30.2,67,44,54,0.20
1988-08-03,0.0,30.4,68,45,54,0.00
1988-08-04,0.0,30.4,65,41,51,0.00
1988-08-05,0.0,30.4,67,41,55,0.10
1988-08-06,0.0,30.5,63,45,51,0.10
1988-08-07,0.0,30.6,65,42,52,0.00
1988-08-08,0.0,30.6,47,37,42,0.00
1988-08-09,0.0,30.6,70,36,52,0.00
1988-08-10,0.0,30.6,69,36,53,0.00
1988-08-11,0.0,30.6,68,41,55,0.10
1988-08-12,0.0,30.7,63,41,50,0.00
1988-08-13,0.0,30.7,68,39,53,0.00
1988-08-14,0.0,30.7,74,41,58,0.00
1988-08-15,0.0,30.7,67,48,54,0.10
1988-08-16,0.0,30.8,61,46,50,0.50
1988-08-17,0.0,31.3,63,41,50,0.00
1988-08-18,0.0,31.3,70,40,53,0.00
1988-08-19,0.0,31.3,71,43,55,0.00
1988-08-20,0.0,31.3,69,42,56,0.10
1988-08-21,0.0,31.4,61,44,50,0.20
1988-08-22,0.0,31.6,68,40,52,0.00
1988-08-23,0.0,31.6,72,41,56,0.00
1988-08-24,0.0,31.6,73,44,60,0.00
1988-08-25,0.0,31.6,73,47,58,0.00
1988-08-26,0.0,31.6,72,45,54,0.00
1988-08-27,0.0,31.6,66,39,51,0.00
1988-08-28,0.0,31.6,65,38,49,0.00
1988-08-29,0.0,31.6,67,37,51,0.00
1988-08-30,0.0,31.6,68,40,52,0.00
1988-08-31,0.0,31.6,67,39,51,0.00
1988-09-01,0.0,31.6,70,41,53,0.00
1988-09-02,0.0,31.6,65,38,52,0.00
1988-09-03,0.0,31.6,65,39,51,0.00
1988-09-04,0.0,31.6,48,42,45,0.00
1988-09-05,0.0,31.6,67,35,49,0.00
1988-09-06,0.0,31.6,69,37,52,0.00
1988-09-07,0.0,31.6,72,44,56,0.00
1988-09-08,0.0,31.6,72,39,53,0.00
1988-09-09,0.0,31.6,74,35,54,0.00
1988-09-10,0.0,31.6,56,39,44,1.20
1988-09-11,0.0,32.8,47,31,38,0.90
1988-09-12,0.0,33.7,39,31,33,1.40
1988-09-13,0.0,35.1,42,27,34,0.10
1988-09-14,0.0,35.2,46,26,34,0.00
1988-09-15,0.0,35.2,51,24,36,0.00
1988-09-16,0.0,35.2,59,28,43,0.00
1988-09-17,0.0,35.2,59,36,49,0.00
1988-09-18,0.0,35.2,47,43,45,0.00
1988-09-19,0.0,35.2,56,19,38,0.00
1988-09-20,0.0,35.2,59,39,48,0.00
1988-09-21,0.0,35.2,52,36,42,0.20
1988-09-22,0.0,35.4,52,27,36,0.00
1988-09-23,0.0,35.4,56,26,38,0.00
1988-09-24,0.0,35.4,57,30,42,0.00
1988-09-25,0.0,35.4,59,33,45,0.00
1988-09-26,0.0,35.4,58,30,44,0.00
1988-09-27,0.0,35.4,60,28,44,0.00
1988-09-28,0.0,35.4,46,22,31,0.00
1988-09-29,0.0,35.4,47,19,33,0.00
1988-09-30,0.0,35.4,53,26,39,0.00
1988-10-01,0.0,0.0,59,31,42,0.00
1988-10-02,0.0,0.0,62,31,43,0.00
1988-10-03,0.0,0.0,64,31,45,0.00
1988-10-04,0.0,0.0,55,33,43,0.00
1988-10-05,0.0,0.0,56,35,44,0.00
1988-10-06,0.0,0.0,45,33,37,0.00
1988-10-07,0.0,0.0,49,29,36,0.00
1988-10-08,0.0,0.0,50,28,36,0.00
1988-10-09,0.0,0.0,48,27,34,0.00
1988-10-10,0.0,0.0,51,29,37,0.00
1988-10-11,0.0,0.0,54,25,36,0.10
1988-10-12,0.0,0.1,52,27,39,0.00
1988-10-13,0.0,0.1,50,32,39,0.00
1988-10-14,0.0,0.1,54,30,39,0.00
1988-10-15,0.0,0.1,54,27,37,0.00
1988-10-16,0.0,0.1,61,29,40,0.00
1988-10-17,0.0,0.1,57,30,40,0.00
1988-10-18,0.0,0.1,57,29,41,0.00
1988-10-19,0.0,0.1,61,28,44,0.00
1988-10-20,0.0,0.1,55,26,37,0.00
1988-10-21,0.0,0.1,60,29,40,0.00
1988-10-22,0.0,0.1,57,31,40,0.00
1988-10-23,0.0,0.1,54,27,37,0.00
1988-10-24,0.0,0.1,57,28,38,0.00
1988-10-25,0.0,0.1,53,27,36,0.00
1988-10-26,0.0,0.1,57,25,38,0.00
1988-10-27,0.0,0.1,52,28,38,0.00
1988-10-28,0.0,0.1,38,34,37,0.00
1988-10-29,0.0,0.1,50,30,38,0.00
1988-10-30,0.0,0.1,51,25,34,0.00
1988-10-31,0.0,0.1,54,24,37,0.00
1988-11-01,0.0,0.1,48,28,37,0.00
1988-11-02,0.0,0.1,46,28,36,0.00
1988-11-03,0.0,0.1,44,29,36,0.00
1988-11-04,0.0,0.1,35,18,27,0.00
1988-11-05,0.0,0.1,40,14,25,0.00
1988-11-06,0.0,0.1,47,28,35,0.00
1988-11-07,0.0,0.1,47,23,33,0.00
1988-11-08,0.0,0.1,37,26,31,0.60
1988-11-09,0.4,0.7,37,20,26,0.00
1988-11-10,0.4,0.7,34,25,29,0.30
1988-11-11,0.7,1.0,30,15,24,1.30
1988-11-12,2.1,2.3,35,10,23,0.10
1988-11-13,2.1,2.4,41,26,32,0.00
1988-11-14,2.1,2.4,34,20,29,0.70
1988-11-15,2.8,3.1,18,0,11,0.30
1988-11-16,3.1,3.4,23,-2,11,0.10
1988-11-17,3.2,3.5,18,5,15,0.30
1988-11-18,3.4,3.8,21,-2,9,0.10
1988-11-19,3.4,3.9,24,-3,6,0.00
1988-11-20,3.4,3.9,31,0,11,0.00
1988-11-21,3.4,3.9,30,4,16,0.00
1988-11-22,3.4,3.9,33,14,24,0.10
1988-11-23,3.5,4.0,42,25,31,0.00
1988-11-24,3.5,4.0,28,19,24,0.10
1988-11-25,3.6,4.1,29,8,13,0.20
1988-11-26,3.8,4.3,12,6,8,0.90
1988-11-27,4.7,5.2,14,-2,5,0.00
1988-11-28,4.7,5.2,28,2,18,0.10
1988-11-29,4.8,5.3,20,-2,6,0.00
1988-11-30,4.8,5.3,26,2,13,0.00
1988-12-01,4.8,5.3,39,8,19,0.00
1988-12-02,4.7,5.3,44,9,20,0.00
1988-12-03,4.6,5.3,48,11,25,0.00
1988-12-04,4.5,5.3,44,11,26,0.00
1988-12-05,4.4,5.3,45,9,20,0.00
1988-12-06,4.4,5.3,31,7,18,0.10
1988-12-07,4.5,5.4,31,2,16,0.00
1988-12-08,4.5,5.4,30,-1,8,0.00
1988-12-09,4.5,5.4,35,2,16,0.10
1988-12-10,4.5,5.5,36,9,17,0.00
1988-12-11,4.5,5.5,30,8,15,0.00
1988-12-12,4.5,5.5,42,12,23,0.00
1988-12-13,4.6,5.5,33,28,30,0.00
1988-12-14,4.6,5.5,21,14,16,0.00
1988-12-15,4.6,5.5,33,10,21,0.00
1988-12-16,4.7,5.5,37,4,15,0.00
1988-12-17,4.7,5.5,42,11,23,0.10
1988-12-18,4.8,5.6,42,19,28,0.10
1988-12-19,4.9,5.7,26,13,17,0.30
1988-12-20,5.2,6.0,26,12,15,0.10
1988-12-21,5.3,6.1,18,6,15,0.60
1988-12-22,5.7,6.7,20,4,8,0.20
1988-12-23,5.9,6.9,16,-8,8,0.30
1988-12-24,6.2,7.2,15,0,8,0.50
1988-12-25,6.5,7.7,20,8,17,0.50
1988-12-26,7.0,8.2,13,-4,2,0.00
1988-12-27,7.0,8.2,14,-17,-3,0.10
1988-12-28,7.0,8.3,11,-10,2,0.00
1988-12-29,7.0,8.3,17,-12,-1,0.00
1988-12-30,7.1,8.3,34,1,12,0.00
1988-12-31,7.1,8.3,28,4,17,0.00
1989-01-01,7.1,8.3,29,7,15,0.00
1989-01-02,7.1,8.3,30,6,17,0.10
1989-01-03,7.1,8.4,40,10,24,0.00
1989-01-04,7.2,8.4,36,20,26,0.40
1989-01-05,7.6,8.8,26,16,20,0.10
1989-01-06,7.7,8.9,19,-7,11,0.50
1989-01-07,8.1,9.4,6,-13,-7,0.00
1989-01-08,8.1,9.4,9,-10,-3,0.10
1989-01-09,8.1,9.5,24,-1,13,0.10
1989-01-10,8.2,9.6,28,15,20,0.20
1989-01-11,8.4,9.8,17,-14,2,0.10
1989-01-12,8.5,9.9,9,-16,-5,0.00
1989-01-13,8.5,9.9,35,-5,9,0.00
1989-01-14,8.6,9.9,28,4,11,0.10
1989-01-15,8.6,10.0,23,-5,6,0.00
1989-01-16,8.6,10.0,35,0,11,0.00
1989-01-17,8.6,10.0,39,4,16,0.00
1989-01-18,8.6,10.0,43,4,18,0.00
1989-01-19,8.7,10.0,35,9,19,0.10
1989-01-20,8.7,10.1,38,19,25,0.00
1989-01-21,8.7,10.1,35,13,23,0.00
1989-01-22,8.7,10.1,36,12,24,0.00
1989-01-23,8.8,10.1,35,16,23,0.00
1989-01-24,8.8,10.1,20,19,19,0.50
1989-01-25,9.2,10.6,26,-11,9,0.00
1989-01-26,9.2,10.6,39,-11,12,0.00
1989-01-27,9.2,10.6,37,3,18,0.00
1989-01-28,9.3,10.6,14,8,12,0.00
1989-01-29,9.3,10.6,32,0,15,0.10
1989-01-30,9.3,10.7,46,14,26,0.00
1989-01-31,9.4,10.7,49,22,31,0.00
1989-02-01,9.4,10.7,28,19,23,0.00
1989-02-02,9.4,10.7,26,19,21,0.00
1989-02-03,9.4,10.7,21,18,20,1.30
1989-02-04,10.7,12.0,21,3,16,0.70
1989-02-05,11.4,12.7,10,-24,-11,0.00
1989-02-06,11.3,12.7,6,-27,-13,0.10
1989-02-07,11.3,12.8,20,-20,0,0.00
1989-02-08,11.3,12.8,28,-11,11,0.20
1989-02-09,11.4,13.0,34,17,24,0.10
1989-02-10,11.5,13.1,37,22,26,0.30
1989-02-11,11.8,13.4,34,17,22,0.00
1989-02-12,11.8,13.4,24,1,15,0.30
1989-02-13,12.1,13.7,24,-4,9,0.20
1989-02-14,12.3,13.9,8,5,6,0.00
1989-02-15,12.3,13.9,28,4,14,0.00
1989-02-16,12.3,13.9,34,12,22,0.10
1989-02-17,12.4,14.0,37,11,23,0.00
1989-02-18,12.4,14.0,34,21,26,0.20
1989-02-19,12.7,14.2,38,19,24,0.70
1989-02-20,13.4,14.9,24,8,16,0.80
1989-02-21,14.1,15.7,35,1,14,0.00
1989-02-22,14.1,15.7,44,2,22,0.00
1989-02-23,14.2,15.7,52,21,31,0.00
1989-02-24,14.2,15.7,47,22,34,0.00
1989-02-25,14.2,15.7,48,24,35,0.00
1989-02-26,14.2,15.7,50,21,31,0.00
1989-02-27,14.2,15.7,39,7,20,0.00
1989-02-28,14.2,15.7,40,6,23,0.00
1989-03-01,14.2,15.7,44,16,28,0.10
1989-03-02,14.2,15.8,26,23,24,1.50
1989-03-03,15.7,17.3,29,0,17,0.80
1989-03-04,16.3,18.1,19,-7,4,0.00
1989-03-05,16.3,18.1,32,-7,12,0.00
1989-03-06,16.5,18.1,54,14,29,0.00
1989-03-07,16.5,18.1,47,19,34,0.20
1989-03-08,16.5,18.3,55,33,41,0.00
1989-03-09,16.5,18.3,57,31,42,0.00
1989-03-10,16.3,18.3,58,31,44,0.00
1989-03-11,16.3,18.3,56,32,43,0.00
1989-03-12,16.1,18.3,50,33,39,0.00
1989-03-13,16.1,18.3,49,14,33,0.00
1989-03-14,16.1,18.3,30,8,17,0.00
1989-03-15,16.3,18.3,40,10,26,0.00
1989-03-16,16.6,18.3,46,24,34,0.00
1989-03-17,16.6,18.3,39,20,27,0.00
1989-03-18,16.6,18.3,46,22,33,0.00
1989-03-19,16.6,18.3,38,19,29,0.20
1989-03-20,16.8,18.5,28,6,17,0.10
1989-03-21,17.0,18.6,48,-3,24,0.00
1989-03-22,17.1,18.6,50,26,34,0.00
1989-03-23,17.1,18.6,54,28,37,0.00
1989-03-24,17.3,18.6,48,26,36,0.00
1989-03-25,17.3,18.6,45,25,34,0.00
1989-03-26,17.3,18.6,38,24,29,0.00
1989-03-27,17.6,18.6,44,16,27,0.20
1989-03-28,17.8,18.8,52,15,32,0.00
1989-03-29,17.8,18.8,42,15,28,0.50
1989-03-30,18.1,19.3,32,9,20,0.00
1989-03-31,18.3,19.3,50,14,33,0.00
1989-04-01,18.3,19.3,38,21,28,0.30
1989-04-02,18.6,19.6,46,23,32,0.20
1989-04-03,18.8,19.8,46,23,32,0.20
1989-04-04,19.1,20.0,39,11,22,0.00
1989-04-05,19.3,20.0,52,13,31,0.00
1989-04-06,19.5,20.0,53,23,37,0.10
1989-04-07,18.8,20.1,59,24,42,0.00
1989-04-08,18.3,20.1,56,29,41,0.00
1989-04-09,17.8,20.1,46,16,32,0.00
1989-04-10,17.6,20.1,48,11,29,0.00
1989-04-11,17.5,20.1,44,23,33,0.00
1989-04-12,17.3,20.1,46,18,29,0.00
1989-04-13,17.1,20.1,52,15,31,0.00
1989-04-14,16.8,20.1,55,22,37,0.00
1989-04-15,16.5,20.1,59,24,42,0.00
1989-04-16,15.9,20.1,57,30,41,0.00
1989-04-17,15.2,20.1,59,32,43,0.00
1989-04-18,14.7,20.1,60,28,42,0.00
1989-04-19,14.0,20.1,44,29,32,0.00
1989-04-20,13.1,20.1,66,39,51,0.00
1989-04-21,12.2,20.1,61,38,48,0.00
1989-04-22,11.4,20.1,53,39,45,0.00
1989-04-23,11.3,20.1,57,35,45,0.00
1989-04-24,10.5,20.1,55,32,41,0.00
1989-04-25,9.7,20.1,52,30,39,0.00
1989-04-26,9.0,20.1,42,24,32,0.00
1989-04-27,9.0,20.1,43,16,25,0.00
1989-04-28,9.0,20.1,34,13,23,0.00
1989-04-29,9.3,20.1,40,10,22,0.40
1989-04-30,9.6,20.5,43,19,27,0.00
1989-05-01,9.9,20.5,54,21,37,0.10
1989-05-02,9.7,20.6,53,26,39,0.00
1989-05-03,9.3,20.6,47,31,38,0.00
1989-05-04,9.1,20.6,51,28,35,0.20
1989-05-05,9.1,20.8,58,23,40,0.00
1989-05-06,8.1,20.8,65,26,46,0.00
1989-05-07,6.9,20.8,67,34,49,0.00
1989-05-08,5.9,20.8,67,35,50,0.00
1989-05-09,4.6,20.8,69,34,51,0.00
1989-05-10,3.2,20.8,54,37,45,0.00
1989-05-11,2.2,20.8,55,27,42,0.00
1989-05-12,1.0,20.8,41,22,29,0.20
